Location,Rating,Time,Devices
UgLi,1.9722222222222223,23,81.25
UgLi,2.2222222222222223,22,115.33333333333333
UgLi,2.3055555555555554,15,183.0
UgLi,1.9722222222222223,13,64.58333333333333
UgLi,2.888888888888889,4,76.0
UgLi,2.8055555555555554,23,406.25
UgLi,2.8055555555555554,7,193.75
UgLi,1.9722222222222223,19,68.91666666666666
UgLi,4.888888888888888,4,354.0
UgLi,3.2222222222222223,23,125.83333333333334
UgLi,4.305555555555555,1,558.25
UgLi,3.2222222222222223,22,180.66666666666666
UgLi,5,0,296.0
UgLi,2.2222222222222223,20,51.0
UgLi,1.5555555555555556,12,0.0
UgLi,2.2222222222222223,20,9.0
UgLi,2.888888888888889,22,121.33333333333333
UgLi,3.2222222222222223,8,298.0
UgLi,2.3055555555555554,3,174.75
UgLi,4.222222222222222,4,42.0
UgLi,2.7222222222222223,5,227.50000000000003
UgLi,2.138888888888889,5,145.25
UgLi,2.388888888888889,2,455.83333333333337
UgLi,3.2222222222222223,8,62.33333333333333
UgLi,2.8055555555555554,23,348.75
UgLi,5,2,250.83333333333334
UgLi,1.8055555555555556,17,41.0
UgLi,1.9722222222222223,17,59.416666666666664
UgLi,4.055555555555555,2,739.1666666666667
UgLi,2.0555555555555554,9,153.25
UgLi,2.888888888888889,8,333.3333333333333
UgLi,1.5555555555555556,18,0.0
UgLi,3.0555555555555554,6,383.5
UgLi,3.0555555555555554,3,145.5
UgLi,1.5555555555555556,18,0.0
UgLi,2.5555555555555554,9,16.25
UgLi,1.8055555555555556,19,28.333333333333332
UgLi,2.5555555555555554,22,69.0
UgLi,1.7222222222222223,10,64.83333333333333
UgLi,1.8888888888888888,20,90.16666666666666
UgLi,1.8888888888888888,19,82.58333333333333
UgLi,4.055555555555555,2,786.6666666666667
UgLi,1.8888888888888888,16,132.5
UgLi,1.6388888888888888,19,21.166666666666664
UgLi,2.138888888888889,5,346.5
UgLi,1.7222222222222223,11,21.333333333333332
UgLi,1.9722222222222223,13,33.0
UgLi,1.8888888888888888,16,54.666666666666664
UgLi,1.8888888888888888,20,136.5
UgLi,2.2222222222222223,16,58.5
UgLi,1.8888888888888888,10,46.166666666666664
UgLi,1.8888888888888888,8,26.333333333333332
UgLi,2.2222222222222223,14,2.333333333333333
UgLi,1.6388888888888888,11,41.75
UgLi,5,1,18.333333333333332
UgLi,3.8055555555555554,3,145.5
UgLi,2.0555555555555554,20,111.0
UgLi,2.5555555555555554,0,938.0
UgLi,2.388888888888889,7,158.33333333333334
UgLi,1.8888888888888888,14,50.5
UgLi,2.388888888888889,14,51.666666666666664
UgLi,1.5555555555555556,12,0.0
UgLi,5,1,836.9166666666666
UgLi,3.2222222222222223,7,85.41666666666667
UgLi,2.2222222222222223,14,85.66666666666666
UgLi,1.8055555555555556,13,1.5833333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,2.0555555555555554,10,21.833333333333332
UgLi,1.8055555555555556,17,16.083333333333332
UgLi,3.2222222222222223,2,454.1666666666667
UgLi,1.8055555555555556,19,10.5
UgLi,1.8888888888888888,13,44.25
UgLi,1.8055555555555556,15,20.75
UgLi,2.0555555555555554,6,28.0
UgLi,4.888888888888889,2,231.66666666666669
UgLi,1.8055555555555556,13,48.166666666666664
UgLi,3.8888888888888893,5,34.41666666666667
UgLi,1.9722222222222223,23,215.83333333333334
UgLi,2.888888888888889,22,311.66666666666663
UgLi,1.7222222222222223,13,23.0
UgLi,2.2222222222222223,16,106.33333333333333
UgLi,2.2222222222222223,4,167.33333333333331
UgLi,2.5555555555555554,21,58.25
UgLi,2.5555555555555554,15,148.25
UgLi,2.3055555555555554,3,255.0
UgLi,3.0555555555555554,24,437.5
UgLi,2.8055555555555554,23,219.58333333333334
UgLi,2.8055555555555554,23,355.83333333333337
UgLi,2.0555555555555554,16,116.83333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,2.8055555555555554,9,230.25
UgLi,1.7222222222222223,19,31.333333333333332
UgLi,1.7222222222222223,10,117.66666666666666
UgLi,5,1,638.9166666666666
UgLi,1.5555555555555556,18,0.0
UgLi,2.5555555555555554,21,186.25
UgLi,2.888888888888889,8,109.33333333333333
UgLi,1.8888888888888888,11,64.75
UgLi,2.2222222222222223,4,575.3333333333333
UgLi,1.8888888888888888,11,3.1666666666666665
UgLi,1.5555555555555556,12,0.0
UgLi,3.2222222222222223,22,136.0
UgLi,2.5555555555555554,24,338.5
UgLi,2.2222222222222223,4,256.66666666666663
UgLi,1.6388888888888888,19,20.166666666666664
UgLi,2.0555555555555554,20,60.5
UgLi,4.888888888888888,4,391.3333333333333
UgLi,3.0555555555555554,24,422.0
UgLi,1.6388888888888888,11,10.0
UgLi,1.7222222222222223,17,19.916666666666664
UgLi,2.5555555555555554,22,152.0
UgLi,4.888888888888888,4,568.0
UgLi,3.0555555555555554,3,575.25
UgLi,3.8055555555555554,3,182.25
UgLi,1.7222222222222223,20,11.833333333333332
UgLi,1.8055555555555556,11,72.91666666666666
UgLi,1.6388888888888888,11,49.0
UgLi,2.2222222222222223,4,540.6666666666666
UgLi,2.388888888888889,14,7.333333333333333
UgLi,1.8055555555555556,13,72.83333333333333
UgLi,2.388888888888889,10,60.33333333333333
UgLi,2.8055555555555554,9,131.0
UgLi,3.388888888888889,1,386.8333333333333
UgLi,3.3055555555555554,5,545.4166666666667
UgLi,2.3055555555555554,9,136.75
UgLi,2.0555555555555554,21,125.75
UgLi,2.138888888888889,5,302.75
UgLi,3.2222222222222223,7,48.333333333333336
UgLi,3.6388888888888893,23,103.33333333333334
UgLi,5,1,886.4166666666666
UgLi,4.888888888888888,4,132.0
UgLi,1.7222222222222223,19,17.75
UgLi,2.388888888888889,16,139.0
UgLi,1.7222222222222223,13,3.833333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,2.2222222222222223,4,204.66666666666666
UgLi,2.4722222222222223,1,551.8333333333333
UgLi,2.5555555555555554,6,179.5
UgLi,2.0555555555555554,24,321.5
UgLi,2.5555555555555554,9,181.0
UgLi,2.2222222222222223,4,236.66666666666666
UgLi,2.5555555555555554,0,908.0
UgLi,3.2222222222222223,7,355.4166666666667
UgLi,2.888888888888889,4,290.66666666666663
UgLi,1.8055555555555556,11,24.416666666666664
UgLi,5,1,231.0
UgLi,3.6388888888888893,23,226.25
UgLi,2.388888888888889,14,30.666666666666664
UgLi,4.055555555555555,6,58.5
UgLi,2.0555555555555554,21,207.5
UgLi,3.2222222222222223,7,205.83333333333334
UgLi,4.222222222222222,4,248.66666666666666
UgLi,2.0555555555555554,20,116.0
UgLi,3.6388888888888893,7,377.9166666666667
UgLi,1.8888888888888888,14,113.33333333333333
UgLi,1.6388888888888888,13,5.25
UgLi,1.9722222222222223,7,17.916666666666668
UgLi,1.6388888888888888,11,13.0
UgLi,3.5555555555555554,24,461.5
UgLi,2.5555555555555554,22,117.33333333333333
UgLi,3.5555555555555554,4,537.3333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,2.0555555555555554,9,211.0
UgLi,2.0555555555555554,16,149.5
UgLi,2.0555555555555554,21,208.5
UgLi,1.8888888888888888,17,40.83333333333333
UgLi,2.0555555555555554,21,97.5
UgLi,2.8055555555555554,15,15.75
UgLi,2.2222222222222223,22,72.33333333333333
UgLi,2.888888888888889,22,251.0
UgLi,2.5555555555555554,15,17.5
UgLi,3.2222222222222223,2,811.6666666666667
UgLi,1.5555555555555556,18,0.0
UgLi,4.055555555555555,24,67.5
UgLi,1.5555555555555556,12,0.0
UgLi,1.8888888888888888,14,123.83333333333333
UgLi,2.5555555555555554,8,166.0
UgLi,2.2222222222222223,20,47.0
UgLi,2.5555555555555554,21,207.0
UgLi,1.6388888888888888,13,22.583333333333332
UgLi,3.6388888888888893,23,367.9166666666667
UgLi,3.5555555555555554,6,397.5
UgLi,1.5555555555555556,18,0.0
UgLi,1.7222222222222223,16,155.0
UgLi,2.5555555555555554,8,82.66666666666666
UgLi,2.2222222222222223,14,25.666666666666664
UgLi,1.8055555555555556,17,5.416666666666666
UgLi,3.8888888888888893,5,72.91666666666667
UgLi,3.6388888888888893,7,370.4166666666667
UgLi,2.7222222222222223,5,354.08333333333337
UgLi,4.055555555555555,6,132.0
UgLi,1.9722222222222223,17,15.083333333333332
UgLi,1.6388888888888888,11,66.66666666666666
UgLi,1.8055555555555556,13,6.916666666666666
UgLi,3.388888888888889,1,828.6666666666666
UgLi,1.5555555555555556,18,0.0
UgLi,2.2222222222222223,4,512.0
UgLi,1.5555555555555556,18,0.0
UgLi,1.5555555555555556,18,0.0
UgLi,1.7222222222222223,19,58.0
UgLi,1.7222222222222223,16,118.0
UgLi,1.8888888888888888,11,9.5
UgLi,4.472222222222222,5,16.333333333333336
UgLi,2.388888888888889,7,294.1666666666667
UgLi,1.8888888888888888,20,94.66666666666666
UgLi,2.888888888888889,4,364.0
UgLi,1.5555555555555556,12,0.0
UgLi,2.3055555555555554,3,577.5
UgLi,2.5555555555555554,6,14.5
UgLi,2.3055555555555554,3,477.0
UgLi,2.0555555555555554,24,385.0
UgLi,3.5555555555555554,24,450.0
UgLi,1.8055555555555556,21,231.5
UgLi,1.8888888888888888,10,66.16666666666666
UgLi,2.0555555555555554,24,140.0
UgLi,1.9722222222222223,19,32.416666666666664
UgLi,3.2222222222222223,23,51.25
UgLi,2.388888888888889,20,138.0
UgLi,3.3055555555555554,5,42.583333333333336
UgLi,5,1,879.0833333333333
UgLi,1.8888888888888888,16,158.0
UgLi,4.055555555555555,6,164.0
UgLi,2.2222222222222223,4,503.3333333333333
UgLi,2.388888888888889,20,124.33333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,3.0555555555555554,6,58.5
UgLi,1.8888888888888888,10,159.16666666666666
UgLi,1.9722222222222223,11,33.166666666666664
UgLi,2.5555555555555554,0,807.0
UgLi,5,0,166.0
UgLi,3.6388888888888893,23,54.583333333333336
UgLi,1.9722222222222223,13,26.25
UgLi,2.2222222222222223,10,48.83333333333333
UgLi,1.6388888888888888,17,43.666666666666664
UgLi,2.388888888888889,2,656.6666666666667
UgLi,1.6388888888888888,17,25.666666666666664
UgLi,2.3055555555555554,9,139.25
UgLi,2.0555555555555554,6,479.5
UgLi,3.6388888888888893,7,27.916666666666668
UgLi,2.0555555555555554,6,133.0
UgLi,1.9722222222222223,17,34.33333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,1.7222222222222223,13,51.916666666666664
UgLi,1.8888888888888888,17,68.0
UgLi,1.9722222222222223,17,29.5
UgLi,1.5555555555555556,18,0.0
UgLi,2.5555555555555554,21,178.0
UgLi,2.5555555555555554,9,31.25
UgLi,3.6388888888888893,23,212.5
UgLi,4.055555555555555,2,574.1666666666667
UgLi,2.0555555555555554,16,18.333333333333332
UgLi,3.8888888888888893,5,336.58333333333337
UgLi,1.7222222222222223,13,58.83333333333333
UgLi,5,1,601.3333333333333
UgLi,1.5555555555555556,12,0.0
UgLi,1.7222222222222223,20,62.83333333333333
UgLi,1.7222222222222223,10,106.16666666666666
UgLi,2.5555555555555554,15,185.25
UgLi,2.138888888888889,5,61.25000000000001
UgLi,2.138888888888889,5,567.0
UgLi,1.8055555555555556,13,68.08333333333333
UgLi,2.388888888888889,10,34.166666666666664
UgLi,2.8055555555555554,15,126.75
UgLi,1.7222222222222223,14,148.16666666666666
UgLi,2.3055555555555554,21,170.0
UgLi,2.0555555555555554,20,35.666666666666664
UgLi,3.6388888888888893,23,17.916666666666668
UgLi,1.5555555555555556,12,0.0
UgLi,1.8055555555555556,21,236.25
UgLi,4.055555555555555,6,304.0
UgLi,1.7222222222222223,13,57.25
UgLi,2.8055555555555554,9,175.75
UgLi,1.7222222222222223,16,107.66666666666666
UgLi,1.8888888888888888,14,84.33333333333333
UgLi,1.7222222222222223,14,132.66666666666666
UgLi,2.3055555555555554,21,82.0
UgLi,2.5555555555555554,0,760.0
UgLi,2.388888888888889,20,99.33333333333333
UgLi,3.2222222222222223,8,170.66666666666666
UgLi,1.7222222222222223,19,27.583333333333332
UgLi,1.8055555555555556,13,25.0
UgLi,2.0555555555555554,10,159.83333333333331
UgLi,1.6388888888888888,13,58.916666666666664
UgLi,2.5555555555555554,8,305.66666666666663
UgLi,1.7222222222222223,16,108.83333333333333
UgLi,3.5555555555555554,0,629.0
UgLi,2.2222222222222223,16,123.33333333333333
UgLi,2.388888888888889,14,55.166666666666664
UgLi,3.2222222222222223,7,153.33333333333334
UgLi,1.7222222222222223,14,67.5
UgLi,2.2222222222222223,4,601.3333333333333
UgLi,1.8055555555555556,19,5.583333333333333
UgLi,1.8055555555555556,21,3.5
UgLi,2.3055555555555554,3,694.5
UgLi,2.5555555555555554,0,543.0
UgLi,1.8888888888888888,13,66.08333333333333
UgLi,4.305555555555555,1,449.16666666666663
UgLi,2.5555555555555554,6,77.0
UgLi,1.9722222222222223,23,43.333333333333336
UgLi,4.888888888888888,4,331.3333333333333
UgLi,2.0555555555555554,15,43.0
UgLi,2.2222222222222223,16,140.66666666666666
UgLi,1.8888888888888888,16,103.83333333333333
UgLi,5,2,165.0
UgLi,1.9722222222222223,23,12.5
UgLi,1.8055555555555556,9,83.5
UgLi,1.8055555555555556,11,21.083333333333332
UgLi,3.388888888888889,1,485.8333333333333
UgLi,2.0555555555555554,10,68.83333333333333
UgLi,2.5555555555555554,22,84.66666666666666
UgLi,1.8888888888888888,10,11.833333333333332
UgLi,1.5555555555555556,12,0.0
UgLi,1.7222222222222223,13,47.416666666666664
UgLi,1.8055555555555556,17,65.33333333333333
UgLi,4.888888888888888,4,630.6666666666666
UgLi,1.5555555555555556,18,0.0
UgLi,1.8055555555555556,9,243.0
UgLi,2.0555555555555554,24,144.0
UgLi,3.5555555555555554,4,463.3333333333333
UgLi,1.5555555555555556,18,0.0
UgLi,1.6388888888888888,11,28.583333333333332
UgLi,3.8888888888888893,5,207.66666666666669
UgLi,1.9722222222222223,13,79.58333333333333
UgLi,1.8888888888888888,10,69.33333333333333
UgLi,2.5555555555555554,0,464.0
UgLi,4.555555555555555,3,167.25
UgLi,2.8055555555555554,23,125.41666666666667
UgLi,2.0555555555555554,14,52.0
UgLi,1.5555555555555556,18,0.0
UgLi,2.888888888888889,8,142.33333333333331
UgLi,2.388888888888889,7,351.25
UgLi,2.388888888888889,16,132.83333333333331
UgLi,2.138888888888889,5,362.25
UgLi,2.388888888888889,16,92.83333333333333
UgLi,2.0555555555555554,14,60.33333333333333
UgLi,1.6388888888888888,13,79.08333333333333
UgLi,3.0555555555555554,6,70.5
UgLi,2.5555555555555554,24,241.0
UgLi,2.388888888888889,20,126.33333333333333
UgLi,3.3055555555555554,5,520.9166666666667
UgLi,4.305555555555555,1,341.0
UgLi,2.5555555555555554,15,56.5
UgLi,2.5555555555555554,0,368.0
UgLi,2.5555555555555554,22,263.3333333333333
UgLi,2.8055555555555554,15,236.0
UgLi,1.5555555555555556,18,0.0
UgLi,2.2222222222222223,4,46.666666666666664
UgLi,1.8888888888888888,19,62.916666666666664
UgLi,1.5555555555555556,18,0.0
UgLi,1.7222222222222223,17,62.916666666666664
UgLi,2.388888888888889,20,21.666666666666664
UgLi,3.2222222222222223,8,139.66666666666666
UgLi,2.888888888888889,4,6.666666666666666
UgLi,1.8055555555555556,15,112.25
UgLi,1.9722222222222223,23,31.25
UgLi,3.0555555555555554,6,141.5
UgLi,1.7222222222222223,20,129.83333333333331
UgLi,4.888888888888888,4,164.66666666666666
UgLi,3.5555555555555554,6,52.5
UgLi,1.7222222222222223,11,64.0
UgLi,2.138888888888889,5,8.75
UgLi,4.305555555555555,1,890.0833333333333
UgLi,1.8888888888888888,20,53.0
UgLi,2.5555555555555554,15,103.25
UgLi,1.8055555555555556,17,51.75
UgLi,1.5555555555555556,18,0.0
UgLi,3.5555555555555554,0,828.0
UgLi,3.3055555555555554,5,488.83333333333337
UgLi,4.055555555555555,24,362.0
UgLi,4.055555555555555,24,59.0
UgLi,1.8888888888888888,20,65.83333333333333
UgLi,1.8055555555555556,15,39.75
UgLi,2.2222222222222223,14,4.333333333333333
UgLi,2.2222222222222223,8,325.66666666666663
UgLi,1.5555555555555556,12,0.0
UgLi,2.0555555555555554,15,204.75
UgLi,1.9722222222222223,23,343.33333333333337
UgLi,1.8055555555555556,15,187.75
UgLi,1.8055555555555556,17,39.33333333333333
UgLi,1.8055555555555556,21,170.75
UgLi,1.5555555555555556,12,0.0
UgLi,1.9722222222222223,23,267.08333333333337
UgLi,2.8055555555555554,15,235.75
UgLi,1.7222222222222223,10,162.0
UgLi,2.0555555555555554,15,53.25
UgLi,3.0555555555555554,3,675.75
UgLi,3.5555555555555554,24,186.5
UgLi,4.055555555555555,2,520.0
UgLi,2.0555555555555554,16,46.666666666666664
UgLi,5,0,849.0
UgLi,1.9722222222222223,19,55.33333333333333
UgLi,1.9722222222222223,11,36.25
UgLi,1.5555555555555556,12,0.0
UgLi,1.5555555555555556,12,0.0
UgLi,2.5555555555555554,0,937.0
UgLi,3.3055555555555554,5,543.0833333333334
UgLi,1.8055555555555556,17,35.83333333333333
UgLi,4.555555555555555,0,603.0
UgLi,1.7222222222222223,14,152.0
UgLi,1.5555555555555556,18,0.0
UgLi,2.8055555555555554,15,200.25
UgLi,3.2222222222222223,2,632.5
UgLi,1.8888888888888888,16,115.0
UgLi,1.7222222222222223,11,69.16666666666666
UgLi,3.0555555555555554,6,380.0
UgLi,2.2222222222222223,14,93.83333333333333
UgLi,4.305555555555555,1,683.8333333333333
UgLi,3.0555555555555554,6,278.0
UgLi,1.8888888888888888,22,179.66666666666666
UgLi,2.5555555555555554,22,304.0
UgLi,4.055555555555555,2,134.16666666666669
UgLi,1.5555555555555556,18,0.0
UgLi,1.8888888888888888,11,45.5
UgLi,2.5555555555555554,22,250.33333333333331
UgLi,2.0555555555555554,20,139.66666666666666
UgLi,1.7222222222222223,20,137.66666666666666
UgLi,2.3055555555555554,15,131.75
UgLi,1.7222222222222223,13,37.916666666666664
UgLi,4.472222222222222,5,92.75
UgLi,4.555555555555555,3,543.75
UgLi,5,1,205.33333333333331
UgLi,2.2222222222222223,16,67.33333333333333
UgLi,2.0555555555555554,16,115.83333333333333
UgLi,2.3055555555555554,3,210.75
UgLi,3.388888888888889,1,460.16666666666663
UgLi,2.8055555555555554,9,77.25
UgLi,2.5555555555555554,15,61.5
UgLi,3.5555555555555554,24,374.5
UgLi,1.8888888888888888,20,151.5
UgLi,1.6388888888888888,13,56.08333333333333
UgLi,4.055555555555555,6,64.5
UgLi,1.8055555555555556,21,144.25
UgLi,1.7222222222222223,20,137.66666666666666
UgLi,3.2222222222222223,23,156.25
UgLi,1.5555555555555556,18,0.0
UgLi,3.3055555555555554,5,445.08333333333337
UgLi,3.0555555555555554,24,131.5
UgLi,3.5555555555555554,6,249.0
UgLi,2.888888888888889,4,511.3333333333333
UgLi,2.5555555555555554,15,25.5
UgLi,1.5555555555555556,12,0.0
UgLi,3.2222222222222223,7,109.58333333333334
UgLi,4.055555555555555,2,723.3333333333334
UgLi,2.0555555555555554,21,145.5
UgLi,1.8888888888888888,8,198.66666666666666
UgLi,1.8055555555555556,9,177.25
UgLi,2.0555555555555554,20,99.83333333333333
UgLi,2.138888888888889,5,138.83333333333334
UgLi,2.0555555555555554,10,90.0
UgLi,2.5555555555555554,6,322.0
UgLi,2.388888888888889,23,56.66666666666667
UgLi,1.9722222222222223,13,49.5
UgLi,5,0,342.0
UgLi,2.388888888888889,14,54.0
UgLi,2.888888888888889,22,267.0
UgLi,1.8888888888888888,14,85.83333333333333
UgLi,2.8055555555555554,21,245.25
UgLi,2.2222222222222223,16,134.0
UgLi,5,1,352.0
UgLi,3.8888888888888893,5,121.91666666666667
UgLi,2.0555555555555554,10,76.66666666666666
UgLi,3.2222222222222223,22,176.0
UgLi,1.8055555555555556,9,139.0
UgLi,2.2222222222222223,4,644.6666666666666
UgLi,2.3055555555555554,9,177.0
UgLi,2.388888888888889,20,73.83333333333333
UgLi,1.9722222222222223,19,74.25
UgLi,1.6388888888888888,13,40.916666666666664
UgLi,2.2222222222222223,4,465.3333333333333
UgLi,2.0555555555555554,10,49.166666666666664
UgLi,1.8055555555555556,21,83.75
UgLi,3.5555555555555554,6,236.0
UgLi,4.555555555555555,3,285.0
UgLi,2.2222222222222223,16,163.0
UgLi,3.0555555555555554,3,66.75
UgLi,5,1,557.3333333333333
UgLi,2.5555555555555554,15,190.0
UgLi,2.3055555555555554,15,122.75
UgLi,4.472222222222222,5,304.5
UgLi,3.5555555555555554,0,985.0
UgLi,1.5555555555555556,12,0.0
UgLi,1.5555555555555556,12,0.0
UgLi,4.472222222222222,5,141.75
UgLi,3.5555555555555554,24,333.0
UgLi,4.055555555555555,6,245.0
UgLi,2.888888888888889,4,601.3333333333333
UgLi,5,3,293.25
UgLi,2.888888888888889,8,212.33333333333331
UgLi,1.8888888888888888,16,127.0
UgLi,1.5555555555555556,12,0.0
UgLi,1.7222222222222223,13,31.333333333333332
UgLi,2.0555555555555554,14,61.666666666666664
UgLi,4.472222222222222,5,86.33333333333334
UgLi,1.7222222222222223,17,67.25
UgLi,1.7222222222222223,14,113.5
UgLi,4.888888888888888,4,241.33333333333331
UgLi,1.7222222222222223,19,25.75
UgLi,5,2,554.1666666666667
UgLi,2.2222222222222223,20,65.33333333333333
UgLi,2.3055555555555554,9,79.0
UgLi,2.8055555555555554,9,230.25
UgLi,2.2222222222222223,20,58.0
UgLi,1.9722222222222223,19,77.16666666666666
UgLi,2.0555555555555554,24,19.0
UgLi,2.388888888888889,10,73.0
UgLi,3.388888888888889,1,485.8333333333333
UgLi,2.0555555555555554,16,150.66666666666666
UgLi,5,1,286.91666666666663
UgLi,2.388888888888889,23,167.08333333333334
UgLi,1.8888888888888888,16,79.33333333333333
UgLi,4.472222222222222,5,501.6666666666667
UgLi,1.8888888888888888,13,43.25
UgLi,2.2222222222222223,20,111.5
UgLi,1.6388888888888888,11,17.666666666666664
UgLi,3.0555555555555554,6,305.0
UgLi,1.9722222222222223,17,45.416666666666664
UgLi,1.5555555555555556,12,0.0
UgLi,2.0555555555555554,16,145.33333333333331
UgLi,2.2222222222222223,4,200.0
UgLi,2.2222222222222223,8,102.33333333333333
UgLi,2.8055555555555554,7,200.83333333333334
UgLi,4.055555555555555,2,442.5
UgLi,3.8055555555555554,3,47.25
UgLi,2.388888888888889,14,23.666666666666664
UgLi,2.888888888888889,4,516.0
UgLi,1.8888888888888888,11,53.416666666666664
UgLi,1.8888888888888888,14,70.33333333333333
UgLi,1.5555555555555556,18,0.0
UgLi,3.2222222222222223,23,355.4166666666667
UgLi,2.388888888888889,7,16.25
UgLi,1.5555555555555556,18,0.0
UgLi,5,2,802.5
UgLi,1.5555555555555556,18,0.0
UgLi,4.555555555555555,0,337.0
UgLi,2.5555555555555554,15,56.0
UgLi,1.8888888888888888,14,156.16666666666666
UgLi,3.8055555555555554,3,453.0
UgLi,1.6388888888888888,17,60.08333333333333
UgLi,1.8888888888888888,8,120.0
UgLi,1.9722222222222223,11,8.166666666666666
UgLi,1.7222222222222223,16,60.666666666666664
UgLi,1.8888888888888888,20,133.33333333333331
UgLi,1.7222222222222223,11,60.416666666666664
UgLi,4.055555555555555,24,274.5
UgLi,1.8055555555555556,17,29.083333333333332
UgLi,2.3055555555555554,21,51.25
UgLi,1.9722222222222223,23,70.83333333333334
UgLi,2.5555555555555554,15,241.25
UgLi,2.3055555555555554,15,175.25
UgLi,2.3055555555555554,21,51.5
UgLi,3.2222222222222223,23,187.5
UgLi,1.7222222222222223,19,30.083333333333332
UgLi,2.3055555555555554,21,210.25
UgLi,1.8888888888888888,11,32.416666666666664
UgLi,3.6388888888888893,7,401.25
UgLi,2.5555555555555554,24,385.5
UgLi,4.888888888888888,4,442.66666666666663
UgLi,2.0555555555555554,10,150.5
UgLi,2.0555555555555554,16,71.33333333333333
UgLi,1.9722222222222223,23,316.6666666666667
UgLi,1.7222222222222223,20,13.666666666666666
UgLi,2.5555555555555554,15,110.75
UgLi,2.0555555555555554,24,441.5
UgLi,2.0555555555555554,14,76.66666666666666
UgLi,1.5555555555555556,18,0.0
UgLi,1.8888888888888888,20,36.666666666666664
UgLi,2.3055555555555554,21,38.25
UgLi,1.9722222222222223,13,22.666666666666664
UgLi,5,0,573.0
UgLi,2.888888888888889,4,360.0
UgLi,1.6388888888888888,13,3.25
UgLi,2.2222222222222223,8,273.66666666666663
UgLi,1.7222222222222223,17,47.58333333333333
UgLi,2.5555555555555554,6,84.5
UgLi,2.2222222222222223,8,22.333333333333332
UgLi,1.5555555555555556,12,0.0
UgLi,4.055555555555555,24,388.0
UgLi,2.2222222222222223,8,333.3333333333333
UgLi,2.7222222222222223,5,31.500000000000004
UgLi,3.6388888888888893,7,142.91666666666669
UgLi,2.388888888888889,10,137.16666666666666
UgLi,3.8055555555555554,3,399.75
UgLi,2.5555555555555554,6,20.0
UgLi,4.305555555555555,1,709.5
UgLi,1.5555555555555556,18,0.0
UgLi,2.388888888888889,20,88.83333333333333
UgLi,2.888888888888889,8,16.666666666666664
UgLi,1.7222222222222223,14,75.33333333333333
UgLi,1.5555555555555556,18,0.0
UgLi,2.888888888888889,8,45.33333333333333
UgLi,2.5555555555555554,22,118.66666666666666
UgLi,3.0555555555555554,3,246.75
UgLi,1.8888888888888888,22,186.33333333333331
UgLi,2.0555555555555554,24,97.5
UgLi,3.5555555555555554,0,733.0
UgLi,1.5555555555555556,18,0.0
UgLi,1.8055555555555556,17,27.833333333333332
UgLi,1.7222222222222223,19,9.416666666666666
UgLi,2.5555555555555554,6,214.0
UgLi,1.5555555555555556,18,0.0
UgLi,1.7222222222222223,17,61.666666666666664
UgLi,2.888888888888889,4,178.66666666666666
UgLi,5,1,206.25
UgLi,4.055555555555555,6,123.5
UgLi,2.388888888888889,14,109.0
UgLi,1.8055555555555556,13,39.08333333333333
UgLi,3.6388888888888893,23,270.83333333333337
UgLi,3.0555555555555554,6,268.5
UgLi,3.5555555555555554,0,365.0
UgLi,1.9722222222222223,13,40.75
UgLi,2.8055555555555554,23,214.16666666666669
UgLi,3.2222222222222223,23,146.66666666666669
UgLi,4.472222222222222,5,205.91666666666669
UgLi,1.9722222222222223,19,13.916666666666666
UgLi,1.5555555555555556,12,0.0
UgLi,1.8055555555555556,19,78.08333333333333
UgLi,5,0,931.0
UgLi,1.5555555555555556,18,0.0
UgLi,5,0,487.0
UgLi,4.222222222222222,4,96.0
UgLi,1.7222222222222223,17,41.25
UgLi,2.2222222222222223,20,62.166666666666664
UgLi,1.5555555555555556,18,0.0
UgLi,2.3055555555555554,3,640.5
UgLi,1.8055555555555556,19,80.75
UgLi,4.888888888888889,2,277.5
UgLi,2.0555555555555554,9,242.5
UgLi,2.888888888888889,22,220.33333333333331
UgLi,2.388888888888889,7,319.58333333333337
UgLi,1.6388888888888888,17,4.75
UgLi,1.7222222222222223,20,70.16666666666666
UgLi,3.0555555555555554,6,16.5
UgLi,1.7222222222222223,19,68.91666666666666
UgLi,3.6388888888888893,23,92.08333333333334
UgLi,1.8888888888888888,22,64.66666666666666
UgLi,4.055555555555555,6,138.5
UgLi,4.055555555555555,6,162.0
UgLi,2.0555555555555554,14,49.5
UgLi,1.8055555555555556,21,33.25
UgLi,2.0555555555555554,24,113.5
UgLi,1.7222222222222223,11,27.916666666666664
UgLi,1.6388888888888888,19,15.166666666666666
UgLi,2.2222222222222223,4,497.3333333333333
UgLi,2.8055555555555554,21,57.0
UgLi,2.888888888888889,22,61.0
UgLi,1.7222222222222223,14,61.166666666666664
UgLi,2.3055555555555554,15,176.75
UgLi,2.5555555555555554,24,385.0
UgLi,2.888888888888889,8,77.33333333333333
UgLi,5,1,759.0
UgLi,1.8888888888888888,19,35.916666666666664
UgLi,4.055555555555555,2,536.6666666666667
UgLi,2.0555555555555554,20,49.33333333333333
